theta_deg,sum_db,diff_db
21.0000,-25.817835,-3.814283
21.2500,-24.034828,-3.463130
21.5000,-22.331999,-3.110315
21.7500,-20.719721,-2.760152
22.0000,-19.199528,-2.416750
22.2500,-17.768648,-2.083993
22.5000,-16.422556,-1.765494
22.7500,-15.156174,-1.464620
23.0000,-13.964414,-1.184456
23.2500,-12.842558,-0.927881
23.5000,-11.786270,-0.697555
23.7500,-10.791665,-0.495987
24.0000,-9.855260,-0.325546
24.2500,-8.973943,-0.188529
24.5000,-8.144940,-0.087193
24.7500,-7.365792,-0.023822
25.0000,-6.634299,-0.000770
25.2500,-5.948486,-0.020530
25.5000,-5.306580,-0.085813
25.7500,-4.706986,-0.199632
26.0000,-4.148267,-0.365412
26.2500,-3.629129,-0.587130
26.5000,-3.148402,-0.869485
26.7500,-2.705015,-1.218158
27.0000,-2.298008,-1.640121
27.2500,-1.926501,-2.144124
27.5000,-1.589695,-2.741376
27.7500,-1.286868,-3.446596
28.0000,-1.017361,-4.279654
28.2500,-0.780577,-5.268324
28.5000,-0.575977,-6.453125
28.7500,-0.403067,-7.896522
29.0000,-0.261409,-9.702283
29.2500,-0.150605,-12.062428
29.5000,-0.070304,-15.398517
29.7500,-0.020193,-20.989197
30.0000,0.000000,-41.769924
30.2500,-0.009485,-22.747559
30.5000,-0.048449,-16.295454
30.7500,-0.116728,-12.681665
31.0000,-0.214184,-10.188255
31.2500,-0.340722,-8.306155
31.5000,-0.496272,-6.814044
31.7500,-0.680805,-5.595421
32.0000,-0.894312,-4.581378
32.2500,-1.136824,-3.727677
32.5000,-1.408407,-3.004230
32.7500,-1.709148,-2.389632
33.0000,-2.039190,-1.868044
33.2500,-2.398680,-1.427485
33.5000,-2.787820,-1.058594
33.7500,-3.206848,-0.753930
34.0000,-3.656019,-0.507479
34.2500,-4.135654,-0.314275
34.5000,-4.646079,-0.170190
34.7500,-5.187691,-0.071716
35.0000,-5.760901,-0.015853
35.2500,-6.366169,0.000000
35.5000,-7.004020,-0.021867
35.7500,-7.674980,-0.079429
36.0000,-8.379637,-0.170863
36.2500,-9.118629,-0.294516
36.5000,-9.892595,-0.448855
36.7500,-10.702262,-0.632469
37.0000,-11.548343,-0.844018
37.2500,-12.431573,-1.082224
37.5000,-13.352713,-1.345851
37.7500,-14.312525,-1.633695
38.0000,-15.311681,-1.944554
38.2500,-16.350851,-2.277238
38.5000,-17.430561,-2.630548
38.7500,-18.551147,-3.003242
39.0000,-19.712770,-3.394093
39.2500,-20.915077,-3.801785
39.5000,-22.157379,-4.225011
39.7500,-23.438131,-4.662392
40.0000,-24.754879,-5.112517
40.2500,-26.103935,-5.573938
40.5000,-27.479822,-6.045166
40.7500,-28.874992,-6.524705
41.0000,-30.279034,-7.011057
41.2500,-31.678373,-7.502701
41.5000,-33.055473,-7.998195
41.7500,-34.389011,-8.496116
42.0000,-35.654148,-8.995161
42.2500,-36.824249,-9.494134
42.5000,-37.873257,-9.992011
42.7500,-38.780132,-10.487921
43.0000,-39.532284,-10.981232
43.2500,-40.128304,-11.471515
43.5000,-40.578545,-11.958600
43.7500,-40.902176,-12.442571
44.0000,-41.123676,-12.923775
44.2500,-41.268391,-13.402754
44.5000,-41.359592,-13.880376
44.7500,-41.415939,-14.357614
45.0000,-41.451378,-14.835711
45.2500,-41.474197,-15.316009
45.5000,-41.487755,-15.800010
45.7500,-41.490742,-16.289345
46.0000,-41.478004,-16.785692
46.2500,-41.441364,-17.290810
46.5000,-41.371387,-17.806519
46.7500,-41.259151,-18.334639
47.0000,-41.097733,-18.877041
47.2500,-40.884129,-19.435637
47.5000,-40.619869,-20.012321
47.7500,-40.311020,-20.608988
48.0000,-39.967064,-21.227610
48.2500,-39.599487,-21.870119
48.5000,-39.220272,-22.538612
48.7500,-38.840679,-23.235037
49.0000,-38.470627,-23.961521
49.2500,-38.118271,-24.720177
49.5000,-37.789959,-25.513227
49.7500,-37.490688,-26.342918
50.0000,-37.223862,-27.211592
50.2500,-36.991951,-28.121319
50.5000,-36.796535,-29.074535
50.7500,-36.638462,-30.073309
51.0000,-36.518341,-31.119345
51.2500,-36.436077,-32.213902
51.5000,-36.391609,-33.357029
51.7500,-36.384434,-34.547413
52.0000,-36.413960,-35.780224
52.2500,-36.479385,-37.045357
52.5000,-36.579967,-38.325233
52.7500,-36.714577,-39.587902
53.0000,-36.881977,-40.783352
53.2500,-37.080635,-41.839035
53.5000,-37.309078,-42.664513
53.7500,-37.565178,-43.176521
54.0000,-37.846630,-43.332108
54.2500,-38.150417,-43.149399
54.5000,-38.473251,-42.696095
54.7500,-38.811146,-42.054523
55.0000,-39.159386,-41.295853
55.2500,-39.512749,-40.471657
55.5000,-39.865440,-39.618637
55.7500,-40.211136,-38.758667
56.0000,-40.543324,-37.907310
56.2500,-40.855793,-37.074825
56.5000,-41.143803,-36.268105
56.7500,-41.402939,-35.491402
57.0000,-41.630817,-34.747540
57.2500,-41.827347,-34.038185
57.5000,-41.994381,-33.363880
57.7500,-42.135429,-32.724686
58.0000,-42.255959,-32.120152
58.2500,-42.361942,-31.549425
58.5000,-42.460667,-31.011600
58.7500,-42.558792,-30.505535
59.0000,-42.663380,-30.029804
59.2500,-42.780800,-29.583237
59.5000,-42.916733,-29.164471
59.7500,-43.076664,-28.772358
60.0000,-43.265629,-28.405333
60.2500,-43.488293,-28.062309
60.5000,-43.748947,-27.742237
60.7500,-44.052006,-27.443695
61.0000,-44.401878,-27.165697
61.2500,-44.802902,-26.907244
61.5000,-45.259918,-26.667223
61.7500,-45.777870,-26.444714
