theta_deg,sum_db,diff_db
48.5000,-38.359856,-19.357330
48.7500,-38.937157,-19.848591
49.0000,-39.597351,-20.340109
49.2500,-40.349499,-20.830572
49.5000,-41.205502,-21.318495
49.7500,-42.180782,-21.802141
50.0000,-43.296211,-22.279629
50.2500,-44.579445,-22.748734
50.5000,-46.067524,-23.207312
50.7500,-47.807690,-23.653002
51.0000,-49.848103,-24.083368
51.2500,-52.178040,-24.496029
51.5000,-54.469814,-24.888680
51.7500,-55.575577,-25.259306
52.0000,-54.590157,-25.605986
52.2500,-52.603310,-25.927097
52.5000,-50.655312,-26.221674
52.7500,-49.006042,-26.488869
53.0000,-47.650345,-26.728498
53.2500,-46.538651,-26.940825
53.5000,-45.624718,-27.126389
53.7500,-44.872482,-27.286339
54.0000,-44.254898,-27.422104
54.2500,-43.751579,-27.535269
54.5000,-43.347363,-27.627764
54.7500,-43.030724,-27.701723
55.0000,-42.792648,-27.759228
55.2500,-42.626373,-27.802292
55.5000,-42.526649,-27.833326
55.7500,-42.489487,-27.854158
56.0000,-42.511864,-27.866781
56.2500,-42.591736,-27.873079
56.5000,-42.728115,-27.874804
56.7500,-42.920357,-27.873447
57.0000,-43.168533,-27.870415
57.2500,-43.473656,-27.867016
57.5000,-43.837280,-27.864246
57.7500,-44.261597,-27.863068
58.0000,-44.749676,-27.864267
58.2500,-45.305096,-27.868465
58.5000,-45.932426,-27.876213
58.7500,-46.636238,-27.887934
59.0000,-47.421280,-27.903767
59.2500,-48.290329,-27.923954
59.5000,-49.240395,-27.948586
59.7500,-50.257000,-27.977694
60.0000,-51.301365,-28.010990
60.2500,-52.288166,-28.048401
60.5000,-53.068043,-28.089838
60.7500,-53.454750,-28.134762
61.0000,-53.322620,-28.182949
61.2500,-52.714733,-28.234058
61.5000,-51.802277,-28.287563
61.7500,-50.761204,-28.343046
62.0000,-49.706451,-28.400097
62.2500,-48.697014,-28.458027
62.5000,-47.756363,-28.516596
62.7500,-46.890980,-28.575092
63.0000,-46.098766,-28.633018
63.2500,-45.374496,-28.689846
63.5000,-44.711781,-28.745043
63.7500,-44.104660,-28.798046
64.0000,-43.547153,-28.848398
64.2500,-43.034172,-28.895514
64.5000,-42.561111,-28.938837
64.7500,-42.123924,-28.977959
65.0000,-41.719055,-29.012222
65.2500,-41.343464,-29.041466
65.5000,-40.994545,-29.065014
65.7500,-40.669460,-29.082481
66.0000,-40.366264,-29.093498
66.2500,-40.083050,-29.097775
66.5000,-39.818195,-29.094973
66.7500,-39.569916,-29.084852
67.0000,-39.337097,-29.067068
