row,col,sum_amp,sum_phase_deg,diff_amp,diff_phase_deg
5,14,0.11678307,134.999997,0.07959724,-37.895277
5,15,0.12079417,45.000002,0.08010759,-127.505958
5,16,0.12079417,-45.000002,0.08010759,-52.494016
5,17,0.11678307,-134.999997,0.07959725,-142.104744
5,18,0.10911177,134.999994,0.11055413,134.614331
5,19,0.09843737,44.999979,0.12051888,52.637158
5,20,0.08564072,-45.000004,0.10302847,-33.978712
5,21,0.07171838,-135.000036,0.07872914,-129.700759
5,22,0.05766530,134.999982,0.06137284,129.144935
5,23,0.04436511,45.000000,0.05038413,35.337514
5,24,0.03250399,-45.000035,0.03905867,-51.741642
5,25,0.02251967,-135.000017,0.02983818,-136.425543
5,26,0.01459121,134.999946,0.01994749,144.873273
5,27,0.00866894,45.000015,0.01201025,62.483923
5,28,0.00453709,-45.000021,0.00578355,-40.586694
5,29,0.00189701,-135.000055,0.00259422,-155.647854
5,30,0.00045509,135.000018,0.00062467,118.674487
5,31,0.00000000,-135.000022,0.00000000,-136.735671
6,0,0.00000001,135.000019,0.00000001,-42.402350
6,1,0.00070238,-135.000017,0.00096426,61.325851
6,2,0.00292778,135.000055,0.00400395,-24.352098
6,3,0.00700243,45.000022,0.00892661,-139.413743
6,4,0.01337940,-45.000017,0.01853641,117.516063
6,5,0.02251969,-134.999943,0.03078655,35.126716
6,6,0.03475625,135.000020,0.04605165,-43.574511
6,7,0.05016577,45.000036,0.06028215,-128.258400
6,8,0.06847187,-44.999998,0.07776160,144.662517
6,9,0.08899903,-134.999983,0.09472139,50.855095
6,10,0.11068815,135.000035,0.12150830,-50.299220
6,11,0.13217546,45.000002,0.15901122,-146.021334
6,12,0.15192547,-44.999980,0.18600548,127.362840
6,13,0.16840005,-134.999993,0.17062592,45.385646
6,14,0.18023970,134.999997,0.12284802,-37.895473
6,15,0.18643029,45.000003,0.12363570,-127.505893
6,16,0.18643029,-45.000003,0.12363571,-52.494087
6,17,0.18023970,-134.999997,0.12284801,-142.104537
6,18,0.16840002,134.999993,0.17062601,134.614346
6,19,0.15192546,44.999980,0.18600548,52.637169
6,20,0.13217545,-45.000002,0.15901124,-33.978673
6,21,0.11068812,-135.000035,0.12150835,-129.700772
6,22,0.08899900,134.999983,0.09472141,129.144916
6,23,0.06847185,44.999998,0.07776161,35.337485
6,24,0.05016574,-45.000036,0.06028213,-51.741589
6,25,0.03475623,-135.000020,0.04605163,-136.425473
6,26,0.02251967,134.999946,0.03078652,144.873294
6,27,0.01337939,45.000017,0.01853640,62.483944
6,28,0.00700242,-45.000022,0.00892660,-40.586250
6,29,0.00292778,-135.000055,0.00400395,-155.647908
6,30,0.00070237,135.000017,0.00096425,118.674144
6,31,0.00000001,-135.000019,0.00000001,-137.597650
7,0,0.00000001,135.000022,0.00000001,-41.354054
7,1,0.00101378,-135.000019,0.00139190,61.326023
7,2,0.00422585,135.000056,0.00577923,-24.352063
7,3,0.01010702,45.000022,0.01288467,-139.414001
7,4,0.01931128,-45.000018,0.02675481,117.516055
7,5,0.03250401,-134.999944,0.04443617,35.126710
7,6,0.05016576,135.000021,0.06646928,-43.574552
7,7,0.07240722,45.000035,0.08700886,-128.258430
7,8,0.09882953,-44.999997,0.11223808,144.662537
7,9,0.12845758,-134.999984,0.13671727,50.855112
7,10,0.15976278,135.000036,0.17538015,-50.299214
7,11,0.19077671,45.000003,0.22951041,-146.021353
7,12,0.21928307,-44.999981,0.26847280,127.362834
7,13,0.24306179,-134.999993,0.24627442,45.385642
7,14,0.26015065,134.999998,0.17731376,-37.895585
7,15,0.26908591,45.000002,0.17845072,-127.505862
7,16,0.26908591,-45.000002,0.17845069,-52.494119
7,17,0.26015065,-134.999998,0.17731372,-142.104428
7,18,0.24306175,134.999993,0.24627454,134.614351
7,19,0.21928305,44.999981,0.26847278,52.637174
7,20,0.19077669,-45.000003,0.22951040,-33.978653
7,21,0.15976273,-135.000038,0.17538020,-129.700777
7,22,0.12845753,134.999984,0.13671725,129.144903
7,23,0.09882949,44.999997,0.11223806,35.337472
7,24,0.07240720,-45.000038,0.08700885,-51.741560
7,25,0.05016573,-135.000021,0.06646924,-136.425433
7,26,0.03250397,134.999944,0.04443613,144.873302
7,27,0.01931127,45.000016,0.02675480,62.483954
7,28,0.01010701,-45.000022,0.01288466,-40.585990
7,29,0.00422585,-135.000056,0.00577923,-155.647945
7,30,0.00101377,135.000016,0.00139189,118.673971
7,31,0.00000001,-135.000022,0.00000001,-138.645942
8,0,0.00000001,135.000023,0.00000001,-40.141438
8,1,0.00138372,-135.000017,0.00189992,61.326131
8,2,0.00576791,135.000056,0.00788821,-24.352041
8,3,0.01379519,45.000022,0.01758674,-139.414172
8,4,0.02635821,-45.000014,0.03651805,117.516055
8,5,0.04436512,-134.999942,0.06065156,35.126700
8,6,0.06847187,135.000018,0.09072489,-43.574565
8,7,0.09882953,45.000037,0.11875954,-128.258456
8,8,0.13489366,-44.999998,0.15319525,144.662544
8,9,0.17533336,-134.999983,0.18660730,50.855121
8,10,0.21806220,135.000036,0.23937856,-50.299201
8,11,0.26039348,45.000002,0.31326157,-146.021361
8,12,0.29930219,-44.999982,0.36644192,127.362828
8,13,0.33175810,-134.999993,0.33614298,45.385645
8,14,0.35508288,134.999997,0.24201767,-37.895655
8,15,0.36727874,45.000003,0.24356954,-127.505838
8,16,0.36727874,-45.000003,0.24356955,-52.494141
8,17,0.35508288,-134.999997,0.24201763,-142.104369
8,18,0.33175803,134.999993,0.33614313,134.614354
8,19,0.29930216,44.999980,0.36644187,52.637175
8,20,0.26039348,-45.000002,0.31326164,-33.978640
8,21,0.21806216,-135.000036,0.23937866,-129.700789
8,22,0.17533329,134.999983,0.18660728,129.144899
8,23,0.13489360,44.999998,0.15319522,35.337462
8,24,0.09882949,-45.000037,0.11875951,-51.741546
8,25,0.06847183,-135.000020,0.09072485,-136.425409
8,26,0.04436508,134.999946,0.06065152,144.873310
8,27,0.02635820,45.000017,0.03651805,62.483958
8,28,0.01379518,-45.000022,0.01758673,-40.585821
8,29,0.00576791,-135.000056,0.00788821,-155.647963
8,30,0.00138371,135.000017,0.00189991,118.673867
8,31,0.00000001,-135.000023,0.00000001,-139.858558
9,0,0.00000001,135.000023,0.00000001,-38.809171
9,1,0.00179855,-135.000016,0.00246958,61.326193
9,2,0.00749707,135.000055,0.01025307,-24.352035
9,3,0.01793085,45.000021,0.02285932,-139.414275
9,4,0.03426012,-45.000018,0.04746586,117.516048
9,5,0.05766532,-134.999942,0.07883434,35.126695
9,6,0.08899902,135.000020,0.11792339,-43.574591
