theta_deg,sum_db,diff_db
30.7500,-113.637428,-26.464472
31.0000,-111.975853,-26.382019
31.2500,-112.061630,-26.283789
31.5000,-112.873718,-26.171244
31.7500,-115.859161,-26.045858
32.0000,-123.544991,-25.909250
32.2500,-127.375114,-25.762999
32.5000,-114.211548,-25.608761
32.7500,-108.605835,-25.448021
33.0000,-105.205849,-25.282455
33.2500,-102.521431,-25.113518
33.5000,-100.725853,-24.942654
33.7500,-99.104538,-24.771156
34.0000,-98.025963,-24.600262
34.2500,-97.305344,-24.431288
34.5000,-96.760117,-24.265076
34.7500,-96.592819,-24.102764
35.0000,-96.712280,-23.945133
35.2500,-97.119507,-23.793137
35.5000,-98.004257,-23.647259
35.7500,-99.416031,-23.508263
36.0000,-101.548477,-23.376663
36.2500,-105.442276,-23.252890
36.5000,-113.820648,-23.137451
36.7500,-115.907974,-23.030558
37.0000,-105.186554,-22.932566
37.2500,-100.475937,-22.843712
37.5000,-97.441437,-22.764042
37.7500,-95.233269,-22.693851
38.0000,-93.624657,-22.633093
38.2500,-92.478104,-22.581825
38.5000,-91.531158,-22.540094
38.7500,-90.961952,-22.507772
39.0000,-90.601517,-22.484852
39.2500,-90.520813,-22.471127
39.5000,-90.601311,-22.466547
39.7500,-91.037598,-22.470819
40.0000,-91.777939,-22.483784
40.2500,-92.836998,-22.505165
40.5000,-94.459198,-22.534718
40.7500,-96.766800,-22.572145
41.0000,-100.827179,-22.617062
41.2500,-108.422546,-22.669109
41.5000,-112.161140,-22.727873
41.7500,-101.240585,-22.792976
42.0000,-96.567070,-22.863981
42.2500,-93.564690,-22.940275
42.5000,-91.427612,-23.021473
42.7500,-89.889099,-23.107010
43.0000,-88.641960,-23.196241
43.2500,-87.759239,-23.288719
43.5000,-87.121460,-23.383581
43.7500,-86.681763,-23.480446
44.0000,-86.486343,-23.578499
44.2500,-86.466431,-23.677116
44.5000,-86.720016,-23.775452
44.7500,-87.164467,-23.873005
45.0000,-87.865837,-23.968943
45.2500,-88.846825,-24.062542
45.5000,-90.262360,-24.153051
45.7500,-92.342850,-24.239761
46.0000,-95.321182,-24.322083
46.2500,-100.558205,-24.399197
46.5000,-119.469795,-24.470530
46.7500,-102.894897,-24.535475
47.0000,-95.992546,-24.593494
47.2500,-92.250053,-24.643991
47.5000,-89.733917,-24.686615
47.7500,-87.878433,-24.720974
48.0000,-86.434341,-24.746719
48.2500,-85.347610,-24.763643
48.5000,-84.502251,-24.771568
48.7500,-83.885918,-24.770508
49.0000,-83.478745,-24.760490
49.2500,-83.220810,-24.741514
49.5000,-83.110588,-24.713856
49.7500,-83.212387,-24.677700
50.0000,-83.463577,-24.633488
50.2500,-83.891594,-24.581470
50.5000,-84.561844,-24.522217
50.7500,-85.474998,-24.456184
51.0000,-86.728424,-24.383896
51.2500,-88.391373,-24.305964
51.5000,-90.697083,-24.222967
51.7500,-94.269272,-24.135590
52.0000,-100.712021,-24.044352
52.2500,-116.506531,-23.949940
52.5000,-98.156250,-23.853018
52.7500,-92.674171,-23.754192
53.0000,-89.354469,-23.653992
53.2500,-87.033905,-23.553051
53.5000,-85.281059,-23.451904
53.7500,-83.896530,-23.351088
54.0000,-82.825890,-23.251076
54.2500,-81.957733,-23.152380
54.5000,-81.295540,-23.055359
54.7500,-80.774582,-22.960489
55.0000,-80.420105,-22.868059
55.2500,-80.195953,-22.778378
55.5000,-80.101311,-22.691814
55.7500,-80.125114,-22.608587
56.0000,-80.279114,-22.528904
56.2500,-80.581665,-22.452984
56.5000,-81.004326,-22.381008
56.7500,-81.600052,-22.312967
57.0000,-82.398666,-22.249098
57.2500,-83.398476,-22.189430
57.5000,-84.707253,-22.134007
57.7500,-86.421394,-22.082821
58.0000,-88.687286,-22.035925
58.2500,-92.173950,-21.993238
58.5000,-98.097672,-21.954781
58.7500,-127.862732,-21.920412
59.0000,-97.629784,-21.890110
59.2500,-91.584785,-21.863716
59.5000,-88.141014,-21.841190
59.7500,-85.703217,-21.822309
60.0000,-83.851692,-21.806993
60.2500,-82.386230,-21.795052
60.5000,-81.200020,-21.786394
60.7500,-80.253632,-21.780758
61.0000,-79.438713,-21.777977
61.2500,-78.818443,-21.777964
61.5000,-78.285950,-21.780380
61.7500,-77.863419,-21.785105
62.0000,-77.532959,-21.791933
62.2500,-77.307762,-21.800692
62.5000,-77.162384,-21.811111
62.7500,-77.116539,-21.823065
63.0000,-77.144745,-21.836281
63.2500,-77.238914,-21.850588
63.5000,-77.459053,-21.865807
63.7500,-77.738525,-21.881729
64.0000,-78.122223,-21.898170
64.2500,-78.592194,-21.914976
64.5000,-79.190430,-21.931938
64.7500,-79.912674,-21.948914
65.0000,-80.801910,-21.965712
65.2500,-81.878860,-21.982277
65.5000,-83.196976,-21.998341
65.7500,-84.860214,-22.013876
66.0000,-87.017586,-22.028715
66.2500,-90.068703,-22.042807
66.5000,-94.821251,-22.056025
66.7500,-107.261169,-22.068256
67.0000,-100.578949,-22.079468
67.2500,-92.666885,-22.089529
67.5000,-88.643265,-22.098480
67.7500,-85.907890,-22.106169
68.0000,-83.864716,-22.112684
68.2500,-82.239365,-22.117977
68.5000,-80.910461,-22.121925
68.7500,-79.807304,-22.124660
69.0000,-78.856590,-22.126158
69.2500,-78.060768,-22.126339
69.5000,-77.358917,-22.125305
69.7500,-76.750786,-22.123098
70.0000,-76.220634,-22.119713
70.2500,-75.775650,-22.115139
70.5000,-75.393867,-22.109528
70.7500,-75.059387,-22.102867
71.0000,-74.779182,-22.095154
71.2500,-74.553162,-22.086542
71.5000,-74.363220,-22.077057
71.7500,-74.220566,-22.066727
72.0000,-74.123962,-22.055634
72.2500,-74.063080,-22.043818
72.5000,-74.033287,-22.031385
72.7500,-74.051834,-22.018373
73.0000,-74.095436,-22.004818
73.2500,-74.170891,-21.990774
